date,education,skill,entertainment,selfDevelopment,sleep,currentLoggedInUser
12/6/2022,206.4333333,0,611,0,545.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/7/2022,117.45,0,196,0,364.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/8/2022,232.8166667,0,146,0,571.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/9/2022,82.65,0,341.6,0,454.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/10/2022,91.53333333,0,321.0333333,0,390.1,hhANBj74wiclvfuDLGfuDlFZgJ62
12/11/2022,0,0,322.9666667,0,476.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/12/2022,0,0,144.2,0,535.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/13/2022,335.9166667,0,368,0,627.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/14/2022,133.7333333,0,189,0,472.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/15/2022,184.6166667,0,191,0,612.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/16/2022,0,0,476,0,417.2,hhANBj74wiclvfuDLGfuDlFZgJ62
12/17/2022,0,0,309,0,579.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/18/2022,0,0,380,0,523.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/19/2022,0,0,313,0,481.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/20/2022,167.4333333,0,0,0,528.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
12/21/2022,0,0,376,0,456.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/22/2022,0,0,330,0,423.05,hhANBj74wiclvfuDLGfuDlFZgJ62
12/23/2022,0,0,338,0,474.25,hhANBj74wiclvfuDLGfuDlFZgJ62
12/24/2022,0,0,357,0,389.0166667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/25/2022,0,0,219,0,474.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
12/26/2022,0,0,259,0,352,hhANBj74wiclvfuDLGfuDlFZgJ62
12/27/2022,0,0,640,0,488.05,hhANBj74wiclvfuDLGfuDlFZgJ62
12/28/2022,0,0,301,0,464.8,hhANBj74wiclvfuDLGfuDlFZgJ62
12/29/2022,0,0,248,0,528.5,hhANBj74wiclvfuDLGfuDlFZgJ62
12/30/2022,0,0,499.0833333,0,454,hhANBj74wiclvfuDLGfuDlFZgJ62
12/31/2022,0,0,388,0,415.5,hhANBj74wiclvfuDLGfuDlFZgJ62
1/1/2023,0,0,135,0,387.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/2/2023,0,0,237,0,545.1,hhANBj74wiclvfuDLGfuDlFZgJ62
1/3/2023,0,0,475,0,516.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/4/2023,0,0,153,29.41666667,439.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/5/2023,0,0,236,11.61666667,461.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/6/2023,0,0,720,0,485.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/7/2023,0,15,413,29.8,422.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/8/2023,0,0,454,0,422.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/9/2023,0,0,387,10.51666667,480.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/10/2023,129.5333333,0,311.0166667,0,467.75,hhANBj74wiclvfuDLGfuDlFZgJ62
1/11/2023,0,0,435.7333333,0,515.65,hhANBj74wiclvfuDLGfuDlFZgJ62
1/12/2023,0,0,391,0,518.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2023,0,0,263,0,461.95,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2023,0,0,251,0,521.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2023,0,0,492.7,0,400.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2023,88,10.76666667,0,19.6,492.55,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2023,58.36666667,0,95.91666667,13.8,516.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2023,0,0,504,0,499.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2023,0,0,334,0,474.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2023,115,0,282,0,380.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2023,0,0,338.35,0,467.15,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2023,0,0,172,0,513.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2023,180,112.6,220,81.51666667,551,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2023,150,0,274.2666667,0,459.2,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2023,15,0,104.95,0,475.08,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2023,113,0,479,0,441.01,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2023,0,0,685.45,0,479.9,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2023,0,0,330,0,447.5,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2023,0,0,356.15,0,395.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2023,152,0,373.2,0,606.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2023,140,0,572.95,0,575.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2023,0,0,477.8,0,425.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2023,0,166.45,0,113.6666667,585.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2023,0,0,308.1666667,184.6333333,566.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2023,0,23.21666667,272,139.6833333,550.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2023,0,26.96666667,184,85.23333333,595.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2023,0,60.78333333,0,228.2666667,601.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2023,0,0,0,72.71666667,548.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2023,0,0,531,0,571.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2023,0,0,490,0,575.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2023,0,0,174,0,438.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2023,0,0,564,0,488.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2023,0,0,245,138.9666667,431.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2/13/2023,0,91.06666667,253,14.66666667,603.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2/14/2023,0,0,333,0,442.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/15/2023,0,0,267,0,488.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/16/2023,0,0,523,0,474.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/17/2023,0,0,354.1166667,0,592.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/18/2023,0,0,87,124.1333333,513.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2/19/2023,0,45.28333333,142,119.8666667,444.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2/20/2023,192.35,134.7833333,266,20.6,499.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/21/2023,0,201.3333333,345,53.75,563.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2/22/2023,0,102.8666667,424,0,412.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2/23/2023,0,0,529,0,524.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2/24/2023,0,0,573,0,490.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/25/2023,0,0,334,4.016666667,536.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/26/2023,0,60.06666667,268,19.56666667,497.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/27/2023,0,273.5333333,254,19.86666667,446.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/28/2023,0,234.4166667,253.1,10.68333333,473.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/1/2023,221.35,206.8666667,69.75,46.68333333,404.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/2/2023,402.7,192.3166667,60.33333333,53.16666667,414.95,hhANBj74wiclvfuDLGfuDlFZgJ62
3/3/2023,90.06666667,42.68333333,353,0,426.4,hhANBj74wiclvfuDLGfuDlFZgJ62
3/4/2023,0,0,588,0,311.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/5/2023,0,60.13333333,231,9.9,538.4,hhANBj74wiclvfuDLGfuDlFZgJ62
3/6/2023,0,182.1166667,320.1833333,0,432.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/7/2023,127.4666667,31.76666667,490.65,4.716666667,531.1,hhANBj74wiclvfuDLGfuDlFZgJ62
3/8/2023,165.45,124.45,306,25,407.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/9/2023,74.26666667,171.7333333,275.0833333,10.58333333,449.4,hhANBj74wiclvfuDLGfuDlFZgJ62
3/10/2023,0,0,308.6166667,0,550.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/11/2023,0,158.35,473.3666667,0,561.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/12/2023,0,187.3666667,199.75,18,537.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/13/2023,148.8333333,127.5833333,408.0666667,0,421.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/14/2023,212.7666667,145.05,260.65,27.33333333,432.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/15/2023,276.45,132.3666667,192.4,13.73333333,410.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/16/2023,180.9833333,120.2333333,265.5333333,22,420,hhANBj74wiclvfuDLGfuDlFZgJ62
3/17/2023,129.5833333,0,611,0,525,hhANBj74wiclvfuDLGfuDlFZgJ62
3/18/2023,0,131.8,399,19,469.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/19/2023,0,125.9333333,253.9333333,12,440.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/20/2023,255.9166667,120.3666667,341.6,44,453.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/21/2023,299.1166667,177.2333333,147.95,23,468.55,hhANBj74wiclvfuDLGfuDlFZgJ62
3/22/2023,317.0333333,182.5333333,112.1666667,34,439.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/23/2023,232.7833333,175.4,123.9666667,20,534.35,hhANBj74wiclvfuDLGfuDlFZgJ62
3/24/2023,220.3333333,156.6333333,326,9,441.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/25/2023,0,0,331.35,42,431.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
3/26/2023,114.7666667,220.2666667,129.9666667,14,523.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/27/2023,267.5666667,60.06666667,341.2666667,6,464.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/28/2023,313.2833333,164.1166667,112.6166667,10,447.55,hhANBj74wiclvfuDLGfuDlFZgJ62
3/29/2023,439.5166667,120.2666667,136.65,8,506.25,hhANBj74wiclvfuDLGfuDlFZgJ62
3/30/2023,366.1333333,118.8166667,320.2666667,9,403.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
3/31/2023,307.95,0,446,0,393.65,hhANBj74wiclvfuDLGfuDlFZgJ62
4/1/2023,136.1166667,185.6166667,379,13,482.3,hhANBj74wiclvfuDLGfuDlFZgJ62
4/2/2023,63.08333333,238.1166667,71,9,550.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/3/2023,400.7333333,248.2666667,96.45,18.1,412.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/4/2023,405.3,219.6333333,113.5166667,18,418.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/5/2023,339.5666667,257.2666667,175.2166667,19.13333333,415.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/6/2023,278.7166667,229.45,220,17,452.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/7/2023,264.2833333,237.65,230,0,450.85,hhANBj74wiclvfuDLGfuDlFZgJ62
4/8/2023,205.2833333,0,468,0,489.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/9/2023,390.9833333,60.31666667,147.45,11,412.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/10/2023,126.6833333,0,50,0,446.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/11/2023,215.5333333,159.3,146.6,22,504.4,hhANBj74wiclvfuDLGfuDlFZgJ62
4/12/2023,447.15,120.3333333,111.6666667,10,405.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/13/2023,296.8333333,159.65,207.6666667,7,496.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/14/2023,205.5666667,70.88333333,327.15,15,429.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/15/2023,142.9666667,115.1333333,402,0,544.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/16/2023,263.5166667,141.4833333,69,9,487,hhANBj74wiclvfuDLGfuDlFZgJ62
4/17/2023,417.6166667,193.4166667,90.5,12,414.6,hhANBj74wiclvfuDLGfuDlFZgJ62
4/18/2023,392.6,239.75,93.95,17,435.35,hhANBj74wiclvfuDLGfuDlFZgJ62
4/19/2023,474.2833333,189.85,91.61666667,20,427.3,hhANBj74wiclvfuDLGfuDlFZgJ62
4/20/2023,318.1333333,187.95,295,12.41666667,439.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/21/2023,0,190.6,420,0,462.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/22/2023,287,0,484.8,0,406.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/23/2023,220.25,232.2833333,95,10,544.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/24/2023,317.2833333,182.3,181.3666667,5,396.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/25/2023,480.1,140.0333333,117.7333333,2,425.15,hhANBj74wiclvfuDLGfuDlFZgJ62
4/26/2023,413.7,128.8,155.25,3,410.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/27/2023,515.0833333,141.7333333,120.5166667,7,396.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/28/2023,263.5,0,434.6166667,0,386.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
4/29/2023,0,244.45,328,10.2,487.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
4/30/2023,167.5666667,181.6666667,320.5,8,465.6,hhANBj74wiclvfuDLGfuDlFZgJ62
5/1/2023,289.6,249.6166667,128.6666667,28.61666667,411.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/2/2023,377.9,186.65,69,11.08333333,413.2,hhANBj74wiclvfuDLGfuDlFZgJ62
5/3/2023,251.45,249,205.1666667,11,399.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/4/2023,61.83333333,0,317,0,497.9,hhANBj74wiclvfuDLGfuDlFZgJ62
5/5/2023,61.28333333,183.2333333,304,2,544.8,hhANBj74wiclvfuDLGfuDlFZgJ62
5/6/2023,179.7,398.3166667,45.58333333,11,512.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/7/2023,225.9166667,194.05,45.5,12.08333333,472.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/8/2023,420.9833333,268.4833333,68.23333333,12.83333333,370.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/9/2023,314.1,183.3833333,143.9166667,9.55,407.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/10/2023,246.8833333,200.6166667,169.4,11.2,391.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/11/2023,398.3166667,251.6833333,128.7333333,10.75,391.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/12/2023,0,0,522.45,0,508.75,hhANBj74wiclvfuDLGfuDlFZgJ62
5/13/2023,0,422.7,290.65,0,516.2,hhANBj74wiclvfuDLGfuDlFZgJ62
5/14/2023,163.4666667,317.35,64.43333333,0,527.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/15/2023,342.7833333,356.05,46.85,8.75,433.4,hhANBj74wiclvfuDLGfuDlFZgJ62
5/16/2023,319.5666667,204.9666667,237.3333333,15.95,389.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/17/2023,158.4333333,181.9333333,421.6333333,10.81666667,422.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/18/2023,88.05,20.96666667,151.3,0,504.8,hhANBj74wiclvfuDLGfuDlFZgJ62
5/19/2023,0,311.1166667,328.75,8.866666667,530.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/20/2023,0,211.6166667,458.6333333,0,471.55,hhANBj74wiclvfuDLGfuDlFZgJ62
5/21/2023,0,316.4166667,132.5166667,14.51666667,537.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/22/2023,49.41666667,342.3666667,67.2,12.41666667,499.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/23/2023,0,436.3,439.75,0,475.95,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,137.45,475.4833333,66.03333333,0,420.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,111.95,639.3333333,142.6333333,0,495.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,168,431.25,231,0,372.7,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,0,103.4333333,214.8,0,458.45,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,0,280.1166667,205.4666667,8.233333333,470.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,145.45,128.6833333,373.45,9.15,554.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,172.5833333,194.95,189.6333333,0,487.15,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,179.5,0,204.3333333,0,311.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,0,0,667.4466667,0,541.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,0,0,63,13.93333333,513.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,0,125.2666667,419.7833333,0,556.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,0,277.6666667,196.2666667,15.58333333,405.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,333.3,211.6,86.35,30.41666667,539.85,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,259.2166667,307.7166667,128.6666667,21.13333333,392.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,291.5333333,231.6333333,110.3333333,32.7,422.85,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,277.4,279.85,123.6666667,36.66666667,380.45,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,251.6333333,124.1666667,361.9,24.38333333,416.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,122.7833333,239.0333333,274,28.81666667,448.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,257.05,229.25,77.38333333,26.98333333,485.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,286.6666667,319.4833333,145.65,24.33333333,407.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,258.9166667,229.35,222.9166667,34.96666667,392.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,333.7666667,84.03333333,203.9333333,23.75,510.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,286.2833333,175.5833333,246,19.3,462.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,186.4166667,0,317.2,12.55,489.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,317.05,314.2333333,87.76666667,11.55,433.05,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,224.8666667,181.7666667,105,0,420.65,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,294.0333333,264.6,85.13333333,23.5,505.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,250.2333333,217.8166667,71.51666667,12.83333333,443.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,122.2,308.5833333,292.9,8.316666667,602.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,290.8,210.5,77,11.38333333,443.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,122.5333333,207.1333333,261.45,5,446.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,0,135.8666667,255.4333333,8.55,551.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,269.3833333,94.66666667,173.4666667,7.1,476.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,249.2333333,236.0166667,85.43333333,13.95,438.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,257.25,203.6166667,96.83333333,12.65,445.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,255.7166667,230.7,228.3833333,8.583333333,450.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,0,247.4166667,308.8166667,0,443.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,268.8833333,195.15,462.1833333,0,445.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,192.3166667,331.5,165.7666667,9.916666667,449.3,hhANBj74wiclvfuDLGfuDlFZgJ62
7/2/2023,0,310.9166667,221.7,0,518.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/3/2023,250.0833333,423.5,83.95,8.2,420.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/4/2023,120.5166667,302.5666667,444.8666667,0,462.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/5/2023,120.5833333,188.9666667,402.2333333,8,421.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/6/2023,207.0333333,236.4166667,221.8166667,9.733333333,379.8,hhANBj74wiclvfuDLGfuDlFZgJ62
7/7/2023,0,149.8166667,647,0,426.1,hhANBj74wiclvfuDLGfuDlFZgJ62
7/8/2023,0,242.9166667,430.35,9.033333333,443.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/9/2023,0,48.45,437.4333333,4.25,440.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/10/2023,251.2833333,430.65,95,20.81666667,468.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/11/2023,64.03333333,319.8333333,315,35.1,397.8,hhANBj74wiclvfuDLGfuDlFZgJ62
7/12/2023,0,246.9833333,300.4333333,14.81666667,475,hhANBj74wiclvfuDLGfuDlFZgJ62
7/13/2023,246.4166667,108.2333333,57.45,16.41666667,436.3,hhANBj74wiclvfuDLGfuDlFZgJ62
7/14/2023,0,0,669,0,484.8,hhANBj74wiclvfuDLGfuDlFZgJ62
7/15/2023,0,38.03333333,340.0666667,3.383333333,433.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/16/2023,324.2333333,392.15,23.76666667,35.76666667,539.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/17/2023,304.8166667,339.7,22.66666667,30.88333333,413.25,hhANBj74wiclvfuDLGfuDlFZgJ62
7/18/2023,81.35,334.55,220.8,34.01666667,430.6,hhANBj74wiclvfuDLGfuDlFZgJ62
7/19/2023,122.5666667,250.35,85.46666667,41.88333333,454.15,hhANBj74wiclvfuDLGfuDlFZgJ62
7/20/2023,0,132.95,616,0,436.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/21/2023,0,399.8833333,275,0,480.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/22/2023,0,459.8833333,241,10.51666667,522.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/23/2023,252.3833333,214.95,111.8166667,6.083333333,426.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/24/2023,180.6833333,315.3166667,183.3166667,116.25,459,hhANBj74wiclvfuDLGfuDlFZgJ62
7/25/2023,120.95,203.7,81.63333333,163.0333333,419.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/26/2023,248.2166667,190.95,226.2,31.56666667,367.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/27/2023,0,213.0166667,341,0,541.35,hhANBj74wiclvfuDLGfuDlFZgJ62
7/28/2023,0,302.3666667,372.25,0,449.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/29/2023,0,0,412.1,0,583.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/30/2023,0,110.6166667,325.6,44.8,548.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/31/2023,0,238.75,348.4333333,0,492.45,hhANBj74wiclvfuDLGfuDlFZgJ62
8/1/2023,255.75,375.2833333,61.38333333,46.25,432.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/2/2023,250.85,215.4333333,263.1833333,8.266666667,404.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/3/2023,0,0,644,0,393.3,hhANBj74wiclvfuDLGfuDlFZgJ62
8/4/2023,263.8666667,302.9333333,79.53333333,48.8,426.6,hhANBj74wiclvfuDLGfuDlFZgJ62
8/5/2023,0,0,392.7166667,0,380.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/6/2023,269.1833333,10.4,196.4166667,7.383333333,446.75,hhANBj74wiclvfuDLGfuDlFZgJ62
8/7/2023,28.98333333,0,507.7333333,7.45,459.05,hhANBj74wiclvfuDLGfuDlFZgJ62
8/8/2023,0,163.9333333,324.0833333,0,517.8333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/9/2023,0,255.4333333,190.1,25.05,494.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/10/2023,0,129,298,7.416666667,420.65,hhANBj74wiclvfuDLGfuDlFZgJ62
8/11/2023,0,68.51666667,372.0166667,0,437.54,hhANBj74wiclvfuDLGfuDlFZgJ62
8/12/2023,0,0,490,8.933333333,411.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/13/2023,0,0,149,8.916666667,581.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2023,0,206.7833333,76.1,9.483333333,466.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2023,0,68.31666667,350.1,8.816666667,434.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2023,0,0,622.05,0,479.05,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2023,0,0,425,0,470.3,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2023,0,0,483,0,466.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2023,0,0,332,9.416666667,510.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2023,0,197.8833333,304,23.68333333,400,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2023,0,358.8666667,109,9.366666667,578.6,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2023,0,91.8,601,49.9,476.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2023,0,408.6,0,35.86666667,437.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2023,0,323.4333333,170,34.66666667,510.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
