date,mainCategoryName,subcategoryName,timeSpent,currentLoggedInUser
5/24/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Education,Lec/Exams/Assign,137.45,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Skills,Programming,188.1,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Entertainment,SM/Anime/MM,66.03333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Sleep,Sleep,420.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/24/2023,Skills,UX/UI,287.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Education,Lec/Exams/Assign,111.95,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Skills,Programming,587.65,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Entertainment,SM/Anime/MM,142.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Sleep,Sleep,495.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/25/2023,Skills,UX/UI,51.68333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Education,Lec/Exams/Assign,168,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Skills,Programming,422.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Entertainment,SM/Anime/MM,231,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Sleep,Sleep,372.7,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/26/2023,Skills,UX/UI,8.983333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Skills,Programming,103.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Entertainment,SM/Anime/MM,214.8,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Sleep,Sleep,458.45,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/27/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Self Development,Journaling,8.233333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Skills,Programming,272.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Entertainment,SM/Anime/MM,205.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Sleep,Sleep,470.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/28/2023,Skills,UX/UI,7.683333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Self Development,Journaling,9.15,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Education,Lec/Exams/Assign,145.45,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Skills,Programming,99.5,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Entertainment,SM/Anime/MM,373.45,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Sleep,Sleep,554.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/29/2023,Skills,UX/UI,29.18333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Education,Lec/Exams/Assign,172.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Skills,Programming,129.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Entertainment,SM/Anime/MM,189.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Sleep,Sleep,487.15,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/30/2023,Skills,UX/UI,65.18333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Education,Lec/Exams/Assign,179.5,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Self Development,Meditation,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Entertainment,SM/Anime/MM,204.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Sleep,Sleep,311.75,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
5/31/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Entertainment,SM/Anime/MM,667.4466667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Sleep,Sleep,541.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/1/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Self Development,Journaling,13.93333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Entertainment,SM/Anime/MM,63,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Sleep,Sleep,513.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/2/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Skills,Programming,125.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Entertainment,SM/Anime/MM,419.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Sleep,Sleep,556.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/3/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Self Development,Journaling,15.58333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Skills,Programming,157.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Entertainment,SM/Anime/MM,196.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Sleep,Sleep,405.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/4/2023,Skills,UX/UI,120.05,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Self Development,Exercise,13.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Self Development,Journaling,16.51666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Skills,Programming,116.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Entertainment,SM/Anime/MM,86.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Sleep,Sleep,539.85,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Education,Studied/Revised,333.3,hhANBj74wiclvfuDLGfuDlFZgJ62
6/5/2023,Skills,UX/UI,94.91666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Self Development,Exercise,10.83333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Self Development,Journaling,10.3,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Skills,Programming,181.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Entertainment,SM/Anime/MM,128.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Sleep,Sleep,392.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Education,Studied/Revised,259.2166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/6/2023,Skills,UX/UI,126.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Self Development,Exercise,15.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Self Development,Journaling,16.95,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Skills,Programming,198.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Entertainment,SM/Anime/MM,110.3333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Sleep,Sleep,422.85,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Education,Studied/Revised,291.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/7/2023,Skills,UX/UI,33.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Self Development,Exercise,19.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Self Development,Journaling,17.31666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Skills,Programming,207.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Entertainment,SM/Anime/MM,123.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Sleep,Sleep,380.45,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Education,Studied/Revised,277.4,hhANBj74wiclvfuDLGfuDlFZgJ62
6/8/2023,Skills,UX/UI,72.31666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Self Development,Exercise,13.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Self Development,Journaling,11.18333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Skills,Programming,56.28333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Entertainment,SM/Anime/MM,361.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Sleep,Sleep,416.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Education,Studied/Revised,251.6333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/9/2023,Skills,UX/UI,67.88333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Self Development,Exercise,14.33333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Self Development,Journaling,14.48333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Skills,Programming,171.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Entertainment,SM/Anime/MM,274,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Sleep,Sleep,448.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Education,Studied/Revised,122.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/10/2023,Skills,UX/UI,67.45,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Self Development,Exercise,10.61666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Self Development,Journaling,16.36666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Skills,Programming,159.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Entertainment,SM/Anime/MM,77.38333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Sleep,Sleep,485.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Education,Studied/Revised,257.05,hhANBj74wiclvfuDLGfuDlFZgJ62
6/11/2023,Skills,UX/UI,69.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Self Development,Exercise,15.58333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Self Development,Journaling,8.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Skills,Programming,259.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Entertainment,SM/Anime/MM,145.65,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Sleep,Sleep,407.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Education,Studied/Revised,286.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/12/2023,Skills,UX/UI,60.11666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Self Development,Exercise,19.48333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Self Development,Journaling,15.48333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Skills,Programming,177.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Entertainment,SM/Anime/MM,222.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Sleep,Sleep,392.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Education,Studied/Revised,258.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/13/2023,Skills,UX/UI,52.03333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Self Development,Exercise,13.43333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Self Development,Journaling,10.31666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Skills,Programming,84.03333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Entertainment,SM/Anime/MM,203.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Sleep,Sleep,510.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Education,Studied/Revised,333.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/14/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Self Development,Exercise,15.01666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Self Development,Journaling,4.283333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Skills,Programming,115.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Entertainment,SM/Anime/MM,246,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Sleep,Sleep,462.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Education,Studied/Revised,286.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/15/2023,Skills,UX/UI,60.1,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Self Development,Exercise,12.55,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Entertainment,SM/Anime/MM,317.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Sleep,Sleep,489.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Education,Studied/Revised,186.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/16/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Self Development,Journaling,11.55,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Skills,Programming,314.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Entertainment,SM/Anime/MM,87.76666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Sleep,Sleep,433.05,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Education,Studied/Revised,317.05,hhANBj74wiclvfuDLGfuDlFZgJ62
6/17/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Skills,Programming,181.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Entertainment,SM/Anime/MM,105,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Sleep,Sleep,420.65,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Education,Studied/Revised,224.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/18/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Self Development,Exercise,13.65,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Self Development,Journaling,9.85,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Skills,Programming,264.6,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Entertainment,SM/Anime/MM,85.13333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Sleep,Sleep,505.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Education,Studied/Revised,294.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/19/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Self Development,Journaling,12.83333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Skills,Programming,217.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Entertainment,SM/Anime/MM,71.51666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Sleep,Sleep,443.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Education,Studied/Revised,250.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/20/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Self Development,Journaling,8.316666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Skills,Programming,308.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Entertainment,SM/Anime/MM,292.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Sleep,Sleep,602.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Education,Studied/Revised,122.2,hhANBj74wiclvfuDLGfuDlFZgJ62
6/21/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Self Development,Journaling,11.38333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Skills,Programming,210.5,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Entertainment,SM/Anime/MM,77,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Sleep,Sleep,443.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Education,Studied/Revised,290.8,hhANBj74wiclvfuDLGfuDlFZgJ62
6/22/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Self Development,Journaling,5,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Skills,Programming,207.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Entertainment,SM/Anime/MM,261.45,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Sleep,Sleep,446.35,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Education,Studied/Revised,122.5333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/23/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Self Development,Exercise,2.966666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Self Development,Journaling,5.583333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Skills,Programming,135.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Entertainment,SM/Anime/MM,255.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Sleep,Sleep,551.0666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/24/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Self Development,Journaling,7.1,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Skills,Programming,88.76666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Entertainment,SM/Anime/MM,173.4666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Sleep,Sleep,476.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Education,Studied/Revised,269.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/25/2023,Skills,UX/UI,5.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Self Development,Journaling,13.95,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Skills,Programming,236.0166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Entertainment,SM/Anime/MM,85.43333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Sleep,Sleep,438.75,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Education,Studied/Revised,249.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/26/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Self Development,Journaling,12.65,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Skills,Programming,203.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Entertainment,SM/Anime/MM,96.83333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Sleep,Sleep,445.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Education,Studied/Revised,257.25,hhANBj74wiclvfuDLGfuDlFZgJ62
6/27/2023,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Self Development,Journaling,8.583333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Skills,Programming,216,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Entertainment,SM/Anime/MM,228.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Sleep,Sleep,450.0333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Education,Studied/Revised,255.7166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/28/2023,Skills,UX/UI,14.7,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Skills,Programming,184.6833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Entertainment,SM/Anime/MM,308.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Sleep,Sleep,443.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/29/2023,Skills,UX/UI,62.73333333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Skills,Programming,137.9,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Entertainment,SM/Anime/MM,462.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Sleep,Sleep,445.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Education,Studied/Revised,268.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
6/30/2023,Skills,UX/UI,57.25,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Skills,English Comms,12,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Self Development,Journaling,9.916666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Skills,Programming,303.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Entertainment,SM/Anime/MM,165.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Sleep,Sleep,449.3,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Education,Studied/Revised,192.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/1/2023,Skills,UX/UI,15.76666667,hhANBj74wiclvfuDLGfuDlFZgJ62
7/2/2023,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
