date,education,skill,entertainment,selfDevelopment,sleep,currentLoggedInUser
06/12/2022,206.43,0.00,611.00,0.00,545.97,hhANBj74wiclvfuDLGfuDlFZgJ62
07/12/2022,117.45,0.00,196.00,0.00,364.03,hhANBj74wiclvfuDLGfuDlFZgJ62
08/12/2022,232.82,0.00,146.00,0.00,571.47,hhANBj74wiclvfuDLGfuDlFZgJ62
09/12/2022,82.65,0.00,341.60,0.00,454.22,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,91.53,0.00,321.03,0.00,390.10,hhANBj74wiclvfuDLGfuDlFZgJ62
11/12/2022,0.00,0.00,322.97,0.00,476.22,hhANBj74wiclvfuDLGfuDlFZgJ62
12/12/2022,0.00,0.00,144.20,0.00,535.73,hhANBj74wiclvfuDLGfuDlFZgJ62
13/12/2022,335.92,0.00,368.00,0.00,627.93,hhANBj74wiclvfuDLGfuDlFZgJ62
14/12/2022,133.73,0.00,189.00,0.00,472.03,hhANBj74wiclvfuDLGfuDlFZgJ62
15/12/2022,184.62,0.00,191.00,0.00,612.98,hhANBj74wiclvfuDLGfuDlFZgJ62
16/12/2022,0.00,0.00,476.00,0.00,417.20,hhANBj74wiclvfuDLGfuDlFZgJ62
17/12/2022,0.00,0.00,309.00,0.00,579.43,hhANBj74wiclvfuDLGfuDlFZgJ62
18/12/2022,0.00,0.00,380.00,0.00,523.27,hhANBj74wiclvfuDLGfuDlFZgJ62
19/12/2022,0.00,0.00,313.00,0.00,481.82,hhANBj74wiclvfuDLGfuDlFZgJ62
20/12/2022,167.43,0.00,0.00,0.00,528.23,hhANBj74wiclvfuDLGfuDlFZgJ62
21/12/2022,0.00,0.00,376.00,0.00,456.07,hhANBj74wiclvfuDLGfuDlFZgJ62
22/12/2022,0.00,0.00,330.00,0.00,423.05,hhANBj74wiclvfuDLGfuDlFZgJ62
23/12/2022,0.00,0.00,338.00,0.00,474.25,hhANBj74wiclvfuDLGfuDlFZgJ62
24/12/2022,0.00,0.00,357.00,0.00,389.02,hhANBj74wiclvfuDLGfuDlFZgJ62
25/12/2022,0.00,0.00,219.00,0.00,474.32,hhANBj74wiclvfuDLGfuDlFZgJ62
26/12/2022,0.00,0.00,259.00,0.00,352.00,hhANBj74wiclvfuDLGfuDlFZgJ62
27/12/2022,0.00,0.00,640.00,0.00,488.05,hhANBj74wiclvfuDLGfuDlFZgJ62
28/12/2022,0.00,0.00,301.00,0.00,464.80,hhANBj74wiclvfuDLGfuDlFZgJ62
29/12/2022,0.00,0.00,248.00,0.00,528.50,hhANBj74wiclvfuDLGfuDlFZgJ62
30/12/2022,0.00,0.00,499.08,0.00,454.00,hhANBj74wiclvfuDLGfuDlFZgJ62
31/12/2022,0.00,0.00,388.00,0.00,415.50,hhANBj74wiclvfuDLGfuDlFZgJ62
01/01/2023,0.00,0.00,135.00,0.00,387.83,hhANBj74wiclvfuDLGfuDlFZgJ62
02/01/2023,0.00,0.00,237.00,0.00,545.10,hhANBj74wiclvfuDLGfuDlFZgJ62
03/01/2023,0.00,0.00,475.00,0.00,516.97,hhANBj74wiclvfuDLGfuDlFZgJ62
04/01/2023,0.00,0.00,153.00,29.42,439.73,hhANBj74wiclvfuDLGfuDlFZgJ62
05/01/2023,0.00,0.00,236.00,11.62,461.28,hhANBj74wiclvfuDLGfuDlFZgJ62
06/01/2023,0.00,0.00,720.00,0.00,485.12,hhANBj74wiclvfuDLGfuDlFZgJ62
07/01/2023,0.00,15.00,413.00,29.80,422.42,hhANBj74wiclvfuDLGfuDlFZgJ62
08/01/2023,0.00,0.00,454.00,0.00,422.83,hhANBj74wiclvfuDLGfuDlFZgJ62
09/01/2023,0.00,0.00,387.00,10.52,480.62,hhANBj74wiclvfuDLGfuDlFZgJ62
10/01/2023,129.53,0.00,311.02,0.00,467.75,hhANBj74wiclvfuDLGfuDlFZgJ62
11/01/2023,0.00,0.00,435.73,0.00,515.65,hhANBj74wiclvfuDLGfuDlFZgJ62
12/01/2023,0.00,0.00,391.00,0.00,518.48,hhANBj74wiclvfuDLGfuDlFZgJ62
13/01/2023,0.00,0.00,263.00,0.00,461.95,hhANBj74wiclvfuDLGfuDlFZgJ62
14/01/2023,0.00,0.00,251.00,0.00,521.47,hhANBj74wiclvfuDLGfuDlFZgJ62
15/01/2023,0.00,0.00,492.70,0.00,400.67,hhANBj74wiclvfuDLGfuDlFZgJ62
16/01/2023,88.00,10.77,0.00,19.60,492.55,hhANBj74wiclvfuDLGfuDlFZgJ62
17/01/2023,58.37,0.00,95.92,13.80,516.83,hhANBj74wiclvfuDLGfuDlFZgJ62
18/01/2023,0.00,0.00,504.00,0.00,499.18,hhANBj74wiclvfuDLGfuDlFZgJ62
19/01/2023,0.00,0.00,334.00,0.00,474.12,hhANBj74wiclvfuDLGfuDlFZgJ62
20/01/2023,115.00,0.00,282.00,0.00,380.12,hhANBj74wiclvfuDLGfuDlFZgJ62
21/01/2023,0.00,0.00,338.35,0.00,467.15,hhANBj74wiclvfuDLGfuDlFZgJ62
22/01/2023,0.00,0.00,172.00,0.00,513.83,hhANBj74wiclvfuDLGfuDlFZgJ62
23/01/2023,180.00,112.60,220.00,81.52,551.00,hhANBj74wiclvfuDLGfuDlFZgJ62
24/01/2023,150.00,0.00,274.27,0.00,459.20,hhANBj74wiclvfuDLGfuDlFZgJ62
25/01/2023,15.00,0.00,104.95,0.00,475.08,hhANBj74wiclvfuDLGfuDlFZgJ62
26/01/2023,113.00,0.00,479.00,0.00,441.01,hhANBj74wiclvfuDLGfuDlFZgJ62
27/01/2023,0.00,0.00,685.45,0.00,479.90,hhANBj74wiclvfuDLGfuDlFZgJ62
28/01/2023,0.00,0.00,330.00,0.00,447.50,hhANBj74wiclvfuDLGfuDlFZgJ62
29/01/2023,0.00,0.00,356.15,0.00,395.62,hhANBj74wiclvfuDLGfuDlFZgJ62
30/01/2023,152.00,0.00,373.20,0.00,606.48,hhANBj74wiclvfuDLGfuDlFZgJ62
31/01/2023,140.00,0.00,572.95,0.00,575.27,hhANBj74wiclvfuDLGfuDlFZgJ62
01/02/2023,0.00,0.00,477.80,0.00,425.98,hhANBj74wiclvfuDLGfuDlFZgJ62
02/02/2023,0.00,166.45,0.00,113.67,585.43,hhANBj74wiclvfuDLGfuDlFZgJ62
03/02/2023,0.00,0.00,308.17,184.63,566.50,hhANBj74wiclvfuDLGfuDlFZgJ62
04/02/2023,0.00,23.22,272.00,139.68,550.33,hhANBj74wiclvfuDLGfuDlFZgJ62
05/02/2023,0.00,26.97,184.00,85.23,595.63,hhANBj74wiclvfuDLGfuDlFZgJ62
06/02/2023,0.00,60.78,0.00,228.27,601.27,hhANBj74wiclvfuDLGfuDlFZgJ62
07/02/2023,0.00,0.00,0.00,72.72,548.72,hhANBj74wiclvfuDLGfuDlFZgJ62
08/02/2023,0.00,0.00,531.00,0.00,571.45,hhANBj74wiclvfuDLGfuDlFZgJ62
09/02/2023,0.00,0.00,490.00,0.00,575.17,hhANBj74wiclvfuDLGfuDlFZgJ62
10/02/2023,0.00,0.00,174.00,0.00,438.88,hhANBj74wiclvfuDLGfuDlFZgJ62
11/02/2023,0.00,0.00,564.00,0.00,488.57,hhANBj74wiclvfuDLGfuDlFZgJ62
12/02/2023,0.00,0.00,245.00,138.97,431.55,hhANBj74wiclvfuDLGfuDlFZgJ62
13/02/2023,0.00,91.07,253.00,14.67,603.10,hhANBj74wiclvfuDLGfuDlFZgJ62
14/02/2023,0.00,0.00,333.00,0.00,442.52,hhANBj74wiclvfuDLGfuDlFZgJ62
15/02/2023,0.00,0.00,267.00,0.00,488.22,hhANBj74wiclvfuDLGfuDlFZgJ62
16/02/2023,0.00,0.00,523.00,0.00,474.67,hhANBj74wiclvfuDLGfuDlFZgJ62
17/02/2023,0.00,0.00,354.12,0.00,592.52,hhANBj74wiclvfuDLGfuDlFZgJ62
18/02/2023,0.00,0.00,87.00,124.13,513.10,hhANBj74wiclvfuDLGfuDlFZgJ62
19/02/2023,0.00,45.28,142.00,119.87,444.80,hhANBj74wiclvfuDLGfuDlFZgJ62
20/02/2023,192.35,134.78,266.00,20.60,499.92,hhANBj74wiclvfuDLGfuDlFZgJ62
21/02/2023,0.00,201.33,345.00,53.75,563.05,hhANBj74wiclvfuDLGfuDlFZgJ62
22/02/2023,0.00,102.87,424.00,0.00,412.80,hhANBj74wiclvfuDLGfuDlFZgJ62
23/02/2023,0.00,0.00,529.00,0.00,524.45,hhANBj74wiclvfuDLGfuDlFZgJ62
24/02/2023,0.00,0.00,573.00,0.00,490.18,hhANBj74wiclvfuDLGfuDlFZgJ62
25/02/2023,0.00,0.00,334.00,4.02,536.43,hhANBj74wiclvfuDLGfuDlFZgJ62
26/02/2023,0.00,60.07,268.00,19.57,497.93,hhANBj74wiclvfuDLGfuDlFZgJ62
27/02/2023,0.00,273.53,254.00,19.87,446.77,hhANBj74wiclvfuDLGfuDlFZgJ62
28/02/2023,0.00,234.42,253.10,10.68,473.67,hhANBj74wiclvfuDLGfuDlFZgJ62
01/03/2023,221.35,206.87,69.75,46.68,404.22,hhANBj74wiclvfuDLGfuDlFZgJ62
02/03/2023,402.70,192.32,60.33,53.17,414.95,hhANBj74wiclvfuDLGfuDlFZgJ62
03/03/2023,90.07,42.68,353.00,0.00,426.40,hhANBj74wiclvfuDLGfuDlFZgJ62
04/03/2023,0.00,0.00,588.00,0.00,311.43,hhANBj74wiclvfuDLGfuDlFZgJ62
05/03/2023,0.00,60.13,231.00,9.90,538.40,hhANBj74wiclvfuDLGfuDlFZgJ62
06/03/2023,0.00,182.12,320.18,0.00,432.57,hhANBj74wiclvfuDLGfuDlFZgJ62
07/03/2023,127.47,31.77,490.65,4.72,531.10,hhANBj74wiclvfuDLGfuDlFZgJ62
08/03/2023,165.45,124.45,306.00,25.00,407.28,hhANBj74wiclvfuDLGfuDlFZgJ62
09/03/2023,74.27,171.73,275.08,10.58,449.40,hhANBj74wiclvfuDLGfuDlFZgJ62
10/03/2023,0.00,0.00,308.62,0.00,550.22,hhANBj74wiclvfuDLGfuDlFZgJ62
11/03/2023,0.00,158.35,473.37,0.00,561.27,hhANBj74wiclvfuDLGfuDlFZgJ62
12/03/2023,0.00,187.37,199.75,18.00,537.97,hhANBj74wiclvfuDLGfuDlFZgJ62
13/03/2023,148.83,127.58,408.07,0.00,421.52,hhANBj74wiclvfuDLGfuDlFZgJ62
14/03/2023,212.77,145.05,260.65,27.33,432.13,hhANBj74wiclvfuDLGfuDlFZgJ62
15/03/2023,276.45,132.37,192.40,13.73,410.12,hhANBj74wiclvfuDLGfuDlFZgJ62
16/03/2023,180.98,120.23,265.53,22.00,420.00,hhANBj74wiclvfuDLGfuDlFZgJ62
17/03/2023,129.58,0.00,611.00,0.00,525.00,hhANBj74wiclvfuDLGfuDlFZgJ62
18/03/2023,0.00,131.80,399.00,19.00,469.98,hhANBj74wiclvfuDLGfuDlFZgJ62
19/03/2023,0.00,125.93,253.93,12.00,440.22,hhANBj74wiclvfuDLGfuDlFZgJ62
20/03/2023,255.92,120.37,341.60,44.00,453.22,hhANBj74wiclvfuDLGfuDlFZgJ62
21/03/2023,299.12,177.23,147.95,23.00,468.55,hhANBj74wiclvfuDLGfuDlFZgJ62
22/03/2023,317.03,182.53,112.17,34.00,439.87,hhANBj74wiclvfuDLGfuDlFZgJ62
23/03/2023,232.78,175.40,123.97,20.00,534.35,hhANBj74wiclvfuDLGfuDlFZgJ62
24/03/2023,220.33,156.63,326.00,9.00,441.53,hhANBj74wiclvfuDLGfuDlFZgJ62
25/03/2023,0.00,0.00,331.35,42.00,431.98,hhANBj74wiclvfuDLGfuDlFZgJ62
26/03/2023,114.77,220.27,129.97,14.00,523.62,hhANBj74wiclvfuDLGfuDlFZgJ62
27/03/2023,267.57,60.07,341.27,6.00,464.32,hhANBj74wiclvfuDLGfuDlFZgJ62
28/03/2023,313.28,164.12,112.62,10.00,447.55,hhANBj74wiclvfuDLGfuDlFZgJ62
29/03/2023,439.52,120.27,136.65,8.00,506.25,hhANBj74wiclvfuDLGfuDlFZgJ62
30/03/2023,366.13,118.82,320.27,9.00,403.97,hhANBj74wiclvfuDLGfuDlFZgJ62
31/03/2023,307.95,0.00,446.00,0.00,393.65,hhANBj74wiclvfuDLGfuDlFZgJ62
01/04/2023,136.12,185.62,379.00,13.00,482.30,hhANBj74wiclvfuDLGfuDlFZgJ62
02/04/2023,63.08,238.12,71.00,9.00,550.53,hhANBj74wiclvfuDLGfuDlFZgJ62
03/04/2023,400.73,248.27,96.45,18.10,412.32,hhANBj74wiclvfuDLGfuDlFZgJ62
04/04/2023,405.30,219.63,113.52,18.00,418.62,hhANBj74wiclvfuDLGfuDlFZgJ62
05/04/2023,339.57,257.27,175.22,19.13,415.28,hhANBj74wiclvfuDLGfuDlFZgJ62
06/04/2023,278.72,229.45,220.00,17.00,452.28,hhANBj74wiclvfuDLGfuDlFZgJ62
07/04/2023,264.28,237.65,230.00,0.00,450.85,hhANBj74wiclvfuDLGfuDlFZgJ62
08/04/2023,205.28,0.00,468.00,0.00,489.32,hhANBj74wiclvfuDLGfuDlFZgJ62
09/04/2023,390.98,60.32,147.45,11.00,412.48,hhANBj74wiclvfuDLGfuDlFZgJ62
10/04/2023,126.68,0.00,50.00,0.00,446.43,hhANBj74wiclvfuDLGfuDlFZgJ62
11/04/2023,215.53,159.30,146.60,22.00,504.40,hhANBj74wiclvfuDLGfuDlFZgJ62
12/04/2023,447.15,120.33,111.67,10.00,405.53,hhANBj74wiclvfuDLGfuDlFZgJ62
13/04/2023,296.83,159.65,207.67,7.00,496.93,hhANBj74wiclvfuDLGfuDlFZgJ62
14/04/2023,205.57,70.88,327.15,15.00,429.33,hhANBj74wiclvfuDLGfuDlFZgJ62
15/04/2023,142.97,115.13,402.00,0.00,544.92,hhANBj74wiclvfuDLGfuDlFZgJ62
16/04/2023,263.52,141.48,69.00,9.00,487.00,hhANBj74wiclvfuDLGfuDlFZgJ62
17/04/2023,417.62,193.42,90.50,12.00,414.60,hhANBj74wiclvfuDLGfuDlFZgJ62
18/04/2023,392.60,239.75,93.95,17.00,435.35,hhANBj74wiclvfuDLGfuDlFZgJ62
19/04/2023,474.28,189.85,91.62,20.00,427.30,hhANBj74wiclvfuDLGfuDlFZgJ62
20/04/2023,318.13,187.95,295.00,12.42,439.48,hhANBj74wiclvfuDLGfuDlFZgJ62
21/04/2023,0.00,190.60,420.00,0.00,462.47,hhANBj74wiclvfuDLGfuDlFZgJ62
22/04/2023,287.00,0.00,484.80,0.00,406.87,hhANBj74wiclvfuDLGfuDlFZgJ62
23/04/2023,220.25,232.28,95.00,10.00,544.32,hhANBj74wiclvfuDLGfuDlFZgJ62
24/04/2023,317.28,182.30,181.37,5.00,396.88,hhANBj74wiclvfuDLGfuDlFZgJ62
25/04/2023,480.10,140.03,117.73,2.00,425.15,hhANBj74wiclvfuDLGfuDlFZgJ62
26/04/2023,413.70,128.80,155.25,3.00,410.82,hhANBj74wiclvfuDLGfuDlFZgJ62
27/04/2023,515.08,141.73,120.52,7.00,396.93,hhANBj74wiclvfuDLGfuDlFZgJ62
28/04/2023,263.50,0.00,434.62,0.00,386.72,hhANBj74wiclvfuDLGfuDlFZgJ62
29/04/2023,0.00,244.45,328.00,10.20,487.23,hhANBj74wiclvfuDLGfuDlFZgJ62
30/04/2023,167.57,181.67,320.50,8.00,465.60,hhANBj74wiclvfuDLGfuDlFZgJ62
01/05/2023,289.60,249.62,128.67,28.62,411.57,hhANBj74wiclvfuDLGfuDlFZgJ62
02/05/2023,377.90,186.65,69.00,11.08,413.20,hhANBj74wiclvfuDLGfuDlFZgJ62
03/05/2023,251.45,249.00,205.17,11.00,399.67,hhANBj74wiclvfuDLGfuDlFZgJ62
04/05/2023,61.83,0.00,317.00,0.00,497.90,hhANBj74wiclvfuDLGfuDlFZgJ62
05/05/2023,61.28,183.23,304.00,2.00,544.80,hhANBj74wiclvfuDLGfuDlFZgJ62
06/05/2023,179.70,398.32,45.58,11.00,512.87,hhANBj74wiclvfuDLGfuDlFZgJ62
07/05/2023,225.92,194.05,45.50,12.08,472.37,hhANBj74wiclvfuDLGfuDlFZgJ62
08/05/2023,420.98,268.48,68.23,12.83,370.58,hhANBj74wiclvfuDLGfuDlFZgJ62
09/05/2023,314.10,183.38,143.92,9.55,407.72,hhANBj74wiclvfuDLGfuDlFZgJ62
10/05/2023,246.88,200.62,169.40,11.20,391.62,hhANBj74wiclvfuDLGfuDlFZgJ62
11/05/2023,398.32,251.68,128.73,10.75,391.17,hhANBj74wiclvfuDLGfuDlFZgJ62
12/05/2023,0.00,0.00,522.45,0.00,508.75,hhANBj74wiclvfuDLGfuDlFZgJ62
13/05/2023,0.00,422.70,290.65,0.00,516.20,hhANBj74wiclvfuDLGfuDlFZgJ62
14/05/2023,163.47,317.35,64.43,0.00,527.52,hhANBj74wiclvfuDLGfuDlFZgJ62
15/05/2023,342.78,356.05,46.85,8.75,433.40,hhANBj74wiclvfuDLGfuDlFZgJ62
16/05/2023,319.57,204.97,237.33,15.95,389.93,hhANBj74wiclvfuDLGfuDlFZgJ62
17/05/2023,158.43,181.93,421.63,10.82,422.62,hhANBj74wiclvfuDLGfuDlFZgJ62
18/05/2023,88.05,20.97,151.30,0.00,504.80,hhANBj74wiclvfuDLGfuDlFZgJ62
19/05/2023,0.00,311.12,328.75,8.87,530.57,hhANBj74wiclvfuDLGfuDlFZgJ62
20/05/2023,0.00,211.62,458.63,0.00,471.55,hhANBj74wiclvfuDLGfuDlFZgJ62
21/05/2023,0.00,316.42,132.52,14.52,537.17,hhANBj74wiclvfuDLGfuDlFZgJ62
22/05/2023,49.42,342.37,67.20,12.42,499.13,hhANBj74wiclvfuDLGfuDlFZgJ62
23/05/2023,0.00,436.30,439.75,0.00,475.95,hhANBj74wiclvfuDLGfuDlFZgJ62
24/05/2023,137.45,475.48,66.03,0.00,420.58,hhANBj74wiclvfuDLGfuDlFZgJ62
25/05/2023,111.95,639.33,142.63,0.00,495.47,hhANBj74wiclvfuDLGfuDlFZgJ62
26/05/2023,168.00,431.25,231.00,0.00,372.70,hhANBj74wiclvfuDLGfuDlFZgJ62
27/05/2023,0.00,103.43,214.80,0.00,458.45,hhANBj74wiclvfuDLGfuDlFZgJ62
28/05/2023,0.00,280.12,205.47,8.23,470.28,hhANBj74wiclvfuDLGfuDlFZgJ62
29/05/2023,145.45,128.68,373.45,9.15,554.72,hhANBj74wiclvfuDLGfuDlFZgJ62
30/05/2023,172.58,194.95,189.63,0.00,487.15,hhANBj74wiclvfuDLGfuDlFZgJ62
31/05/2023,179.50,0.00,204.33,0.00,311.75,hhANBj74wiclvfuDLGfuDlFZgJ62
01/06/2023,0.00,0.00,667.45,0.00,541.68,hhANBj74wiclvfuDLGfuDlFZgJ62
02/06/2023,0.00,0.00,63.00,13.93,513.67,hhANBj74wiclvfuDLGfuDlFZgJ62
03/06/2023,0.00,125.27,419.78,0.00,556.63,hhANBj74wiclvfuDLGfuDlFZgJ62
04/06/2023,0.00,277.67,196.27,15.58,405.43,hhANBj74wiclvfuDLGfuDlFZgJ62
05/06/2023,333.30,211.60,86.35,30.42,539.85,hhANBj74wiclvfuDLGfuDlFZgJ62
06/06/2023,259.22,307.72,128.67,21.13,392.97,hhANBj74wiclvfuDLGfuDlFZgJ62
07/06/2023,291.53,231.63,110.33,32.70,422.85,hhANBj74wiclvfuDLGfuDlFZgJ62
08/06/2023,277.40,279.85,123.67,36.67,380.45,hhANBj74wiclvfuDLGfuDlFZgJ62
09/06/2023,251.63,124.17,361.90,24.38,416.72,hhANBj74wiclvfuDLGfuDlFZgJ62
10/06/2023,122.78,239.03,274.00,28.82,448.08,hhANBj74wiclvfuDLGfuDlFZgJ62
11/06/2023,257.05,229.25,77.38,26.98,485.67,hhANBj74wiclvfuDLGfuDlFZgJ62
12/06/2023,286.67,319.48,145.65,24.33,407.62,hhANBj74wiclvfuDLGfuDlFZgJ62
13/06/2023,258.92,229.35,222.92,34.97,392.58,hhANBj74wiclvfuDLGfuDlFZgJ62
14/06/2023,333.77,84.03,203.93,23.75,510.52,hhANBj74wiclvfuDLGfuDlFZgJ62
15/06/2023,286.28,175.58,246.00,19.30,462.68,hhANBj74wiclvfuDLGfuDlFZgJ62
16/06/2023,186.42,0.00,317.20,12.55,489.62,hhANBj74wiclvfuDLGfuDlFZgJ62
17/06/2023,317.05,314.23,87.77,11.55,433.05,hhANBj74wiclvfuDLGfuDlFZgJ62
18/06/2023,224.87,181.77,105.00,0.00,420.65,hhANBj74wiclvfuDLGfuDlFZgJ62
19/06/2023,294.03,264.60,85.13,23.50,505.62,hhANBj74wiclvfuDLGfuDlFZgJ62
20/06/2023,250.23,217.82,71.52,12.83,443.12,hhANBj74wiclvfuDLGfuDlFZgJ62
21/06/2023,122.20,308.58,292.90,8.32,602.20,hhANBj74wiclvfuDLGfuDlFZgJ62
22/06/2023,290.80,210.50,77.00,11.38,443.98,hhANBj74wiclvfuDLGfuDlFZgJ62
23/06/2023,122.53,207.13,261.45,5.00,446.35,hhANBj74wiclvfuDLGfuDlFZgJ62
24/06/2023,0.00,135.87,255.43,8.55,551.07,hhANBj74wiclvfuDLGfuDlFZgJ62
25/06/2023,269.38,94.67,173.47,7.10,476.87,hhANBj74wiclvfuDLGfuDlFZgJ62
26/06/2023,249.23,236.02,85.43,13.95,438.75,hhANBj74wiclvfuDLGfuDlFZgJ62
27/06/2023,257.25,203.62,96.83,12.65,445.48,hhANBj74wiclvfuDLGfuDlFZgJ62
28/06/2023,255.72,230.70,228.38,8.58,450.03,hhANBj74wiclvfuDLGfuDlFZgJ62
29/06/2023,0.00,247.42,308.82,0.00,443.98,hhANBj74wiclvfuDLGfuDlFZgJ62
30/06/2023,268.88,195.15,462.18,0.00,445.42,hhANBj74wiclvfuDLGfuDlFZgJ62
01/07/2023,192.32,331.50,165.77,9.92,449.30,hhANBj74wiclvfuDLGfuDlFZgJ62
02/07/2023,0.00,310.92,221.70,0.00,518.77,hhANBj74wiclvfuDLGfuDlFZgJ62
03/07/2023,250.08,423.50,83.95,8.20,420.97,hhANBj74wiclvfuDLGfuDlFZgJ62
04/07/2023,120.52,302.57,444.87,0.00,462.07,hhANBj74wiclvfuDLGfuDlFZgJ62
05/07/2023,120.58,188.97,402.23,8.00,421.38,hhANBj74wiclvfuDLGfuDlFZgJ62
06/07/2023,207.03,236.42,221.82,9.73,379.80,hhANBj74wiclvfuDLGfuDlFZgJ62
07/07/2023,0.00,149.82,647.00,0.00,426.10,hhANBj74wiclvfuDLGfuDlFZgJ62
08/07/2023,0.00,242.92,430.35,9.03,443.62,hhANBj74wiclvfuDLGfuDlFZgJ62
09/07/2023,0.00,48.45,437.43,4.25,440.22,hhANBj74wiclvfuDLGfuDlFZgJ62
10/07/2023,251.28,430.65,95.00,20.82,468.37,hhANBj74wiclvfuDLGfuDlFZgJ62
11/07/2023,64.03,319.83,315.00,35.10,397.80,hhANBj74wiclvfuDLGfuDlFZgJ62
12/07/2023,0.00,246.98,300.43,14.82,475.00,hhANBj74wiclvfuDLGfuDlFZgJ62
13/07/2023,246.42,108.23,57.45,16.42,436.30,hhANBj74wiclvfuDLGfuDlFZgJ62
14/07/2023,0.00,0.00,669.00,0.00,484.80,hhANBj74wiclvfuDLGfuDlFZgJ62
15/07/2023,0.00,38.03,340.07,3.38,433.38,hhANBj74wiclvfuDLGfuDlFZgJ62
16/07/2023,324.23,392.15,23.77,35.77,539.18,hhANBj74wiclvfuDLGfuDlFZgJ62
17/07/2023,304.82,339.70,22.67,30.88,413.25,hhANBj74wiclvfuDLGfuDlFZgJ62
18/07/2023,81.35,334.55,220.80,34.02,430.60,hhANBj74wiclvfuDLGfuDlFZgJ62
19/07/2023,122.57,250.35,85.47,41.88,454.15,hhANBj74wiclvfuDLGfuDlFZgJ62
20/07/2023,0.00,132.95,616.00,0.00,436.22,hhANBj74wiclvfuDLGfuDlFZgJ62
21/07/2023,0.00,399.88,275.00,0.00,480.48,hhANBj74wiclvfuDLGfuDlFZgJ62
22/07/2023,0.00,459.88,241.00,10.52,522.87,hhANBj74wiclvfuDLGfuDlFZgJ62
23/07/2023,252.38,214.95,111.82,6.08,426.93,hhANBj74wiclvfuDLGfuDlFZgJ62
24/07/2023,180.68,315.32,183.32,116.25,459.00,hhANBj74wiclvfuDLGfuDlFZgJ62
25/07/2023,120.95,203.70,81.63,163.03,419.63,hhANBj74wiclvfuDLGfuDlFZgJ62
26/07/2023,248.22,190.95,226.20,31.57,367.62,hhANBj74wiclvfuDLGfuDlFZgJ62
27/07/2023,0.00,213.02,341.00,0.00,541.35,hhANBj74wiclvfuDLGfuDlFZgJ62
28/07/2023,0.00,302.37,372.25,0.00,449.78,hhANBj74wiclvfuDLGfuDlFZgJ62
29/07/2023,0.00,0.00,412.10,0.00,583.97,hhANBj74wiclvfuDLGfuDlFZgJ62
30/07/2023,0.00,110.62,325.60,44.80,548.03,hhANBj74wiclvfuDLGfuDlFZgJ62
31/07/2023,0.00,238.75,348.43,0.00,492.45,hhANBj74wiclvfuDLGfuDlFZgJ62
01/08/2023,255.75,375.28,61.38,46.25,432.17,hhANBj74wiclvfuDLGfuDlFZgJ62
02/08/2023,250.85,215.43,263.18,8.27,404.22,hhANBj74wiclvfuDLGfuDlFZgJ62
03/08/2023,0.00,0.00,644.00,0.00,393.30,hhANBj74wiclvfuDLGfuDlFZgJ62
04/08/2023,263.87,302.93,79.53,48.80,426.60,hhANBj74wiclvfuDLGfuDlFZgJ62
05/08/2023,0.00,0.00,392.72,0.00,380.33,hhANBj74wiclvfuDLGfuDlFZgJ62
06/08/2023,269.18,10.40,196.42,7.38,446.75,hhANBj74wiclvfuDLGfuDlFZgJ62
07/08/2023,28.98,0.00,507.73,7.45,459.05,hhANBj74wiclvfuDLGfuDlFZgJ62
08/08/2023,0.00,163.93,324.08,0.00,517.83,hhANBj74wiclvfuDLGfuDlFZgJ62
09/08/2023,0.00,255.43,190.10,25.05,494.48,hhANBj74wiclvfuDLGfuDlFZgJ62
10/08/2023,0.00,129.00,298.00,7.42,420.65,hhANBj74wiclvfuDLGfuDlFZgJ62
11/08/2023,0.00,68.52,372.02,0.00,437.54,hhANBj74wiclvfuDLGfuDlFZgJ62
12/08/2023,0.00,0.00,490.00,8.93,411.13,hhANBj74wiclvfuDLGfuDlFZgJ62
13/08/2023,0.00,0.00,149.00,8.92,581.08,hhANBj74wiclvfuDLGfuDlFZgJ62
14/08/2023,0.00,206.78,76.10,9.48,466.13,hhANBj74wiclvfuDLGfuDlFZgJ62
15/08/2023,0.00,68.32,350.10,8.82,434.88,hhANBj74wiclvfuDLGfuDlFZgJ62
16/08/2023,0.00,0.00,622.05,0.00,479.05,hhANBj74wiclvfuDLGfuDlFZgJ62
17/08/2023,0.00,0.00,425.00,0.00,470.30,hhANBj74wiclvfuDLGfuDlFZgJ62
18/08/2023,0.00,0.00,483.00,0.00,466.57,hhANBj74wiclvfuDLGfuDlFZgJ62
19/08/2023,0.00,0.00,332.00,9.42,510.77,hhANBj74wiclvfuDLGfuDlFZgJ62
20/08/2023,0.00,197.88,304.00,23.68,400.00,hhANBj74wiclvfuDLGfuDlFZgJ62
21/08/2023,0.00,358.87,109.00,9.37,578.60,hhANBj74wiclvfuDLGfuDlFZgJ62
22/08/2023,0.00,91.80,601.00,49.90,476.37,hhANBj74wiclvfuDLGfuDlFZgJ62
23/08/2023,0.00,408.60,0.00,35.87,437.17,hhANBj74wiclvfuDLGfuDlFZgJ62
24/08/2023,0.00,323.43,170.00,34.67,510.52,hhANBj74wiclvfuDLGfuDlFZgJ62
25/08/2023,188.43,200.92,172.00,0.00,435.95,hhANBj74wiclvfuDLGfuDlFZgJ62
