date,mainCategoryName,subcategoryName,timeRecorded,timeSpent,currentLoggedInUser
2022-11-25,Sleep,Sleep,N/A,475.5833333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-25,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-25,Education,Studied/Revised,N/A,60.083333333333336,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Self Development,Journaling,N/A,12.233333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Entertainment,SM/Anime/MM,N/A,448.1333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Sleep,Sleep,N/A,499.31666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-26,Education,Studied/Revised,N/A,187.78333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Self Development,Journaling,N/A,12.766666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Self Development,Reading,N/A,6.85,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Entertainment,SM/Anime/MM,N/A,287.1333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Sleep,Sleep,N/A,480.3333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-27,Education,Studied/Revised,N/A,35.71666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Skills,English Comms,N/A,10.033333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Self Development,Exercise,N/A,25.833333333333332,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Self Development,Journaling,N/A,18.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Education,Lec/Exams/Assign,N/A,510.7833333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Skills,Programming,N/A,62.93333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Entertainment,SM/Anime/MM,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Sleep,Sleep,N/A,471.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Skills,Spanish Comms,N/A,30.766666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-28,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Skills,English Comms,N/A,10.066666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Self Development,Exercise,N/A,25.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Self Development,Journaling,N/A,10.033333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Education,Lec/Exams/Assign,N/A,243.08333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Self Development,Reading,N/A,21.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Entertainment,SM/Anime/MM,N/A,54.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Sleep,Sleep,N/A,448.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Skills,Spanish Comms,N/A,30.033333333333335,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-29,Education,Studied/Revised,N/A,246.18333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Education,Lec/Exams/Assign,N/A,148.16666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Entertainment,SM/Anime/MM,N/A,405.7166666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Sleep,Sleep,N/A,479.6666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-11-30,Education,Studied/Revised,N/A,91.21666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Self Development,Exercise,N/A,25.716666666666665,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Education,Lec/Exams/Assign,N/A,44.88333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Entertainment,SM/Anime/MM,N/A,357.68333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Sleep,Sleep,N/A,420.48333333333335,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-01,Education,Studied/Revised,N/A,344.03333333333336,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Entertainment,SM/Anime/MM,N/A,565.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Sleep,Sleep,N/A,460.3666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-02,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Education,Lec/Exams/Assign,N/A,139.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Entertainment,SM/Anime/MM,N/A,59.916666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Sleep,Sleep,N/A,566.2833333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-03,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Entertainment,SM/Anime/MM,N/A,214.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Sleep,Sleep,N/A,482.37777777777774,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-04,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Education,Lec/Exams/Assign,N/A,160.75000000000003,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Entertainment,SM/Anime/MM,N/A,209.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Sleep,Sleep,N/A,421.46666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-05,Education,Studied/Revised,N/A,222.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Education,Lec/Exams/Assign,N/A,116.38333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Entertainment,SM/Anime/MM,N/A,611.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Sleep,Sleep,N/A,545.9666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-06,Education,Studied/Revised,N/A,90.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Education,Lec/Exams/Assign,N/A,117.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Entertainment,SM/Anime/MM,N/A,196.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Sleep,Sleep,N/A,364.03333333333336,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-07,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Education,Lec/Exams/Assign,N/A,68.68333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Entertainment,SM/Anime/MM,N/A,146.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Sleep,Sleep,N/A,571.4666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-08,Education,Studied/Revised,N/A,164.13333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Education,Lec/Exams/Assign,N/A,82.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Entertainment,SM/Anime/MM,N/A,341.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Sleep,Sleep,N/A,454.2166666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-09,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Entertainment,SM/Anime/MM,N/A,321.0333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Sleep,Sleep,N/A,390.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-10,Education,Studied/Revised,N/A,91.53333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Entertainment,SM/Anime/MM,N/A,322.96666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Sleep,Sleep,N/A,476.21666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-11,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Entertainment,SM/Anime/MM,N/A,144.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Sleep,Sleep,N/A,535.7333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-12,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Education,Lec/Exams/Assign,N/A,115.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Entertainment,SM/Anime/MM,N/A,368.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Sleep,Sleep,N/A,627.9333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-13,Education,Studied/Revised,N/A,220.46666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Education,Lec/Exams/Assign,N/A,133.73333333333332,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Entertainment,SM/Anime/MM,N/A,189.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Sleep,Sleep,N/A,472.0333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-14,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Education,Lec/Exams/Assign,N/A,79.28333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Entertainment,SM/Anime/MM,N/A,191.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Sleep,Sleep,N/A,612.9833333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-15,Education,Studied/Revised,N/A,105.33333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Entertainment,SM/Anime/MM,N/A,476.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Sleep,Sleep,N/A,417.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-16,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Entertainment,SM/Anime/MM,N/A,309.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Sleep,Sleep,N/A,579.4333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-17,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Entertainment,SM/Anime/MM,N/A,380.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Sleep,Sleep,N/A,523.2666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-18,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Entertainment,SM/Anime/MM,N/A,313.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Sleep,Sleep,N/A,481.81666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-19,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Education,Lec/Exams/Assign,N/A,167.43333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Entertainment,SM/Anime/MM,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Sleep,Sleep,N/A,528.2333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-20,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Entertainment,SM/Anime/MM,N/A,376.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Sleep,Sleep,N/A,456.06666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-21,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Entertainment,SM/Anime/MM,N/A,330.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Sleep,Sleep,N/A,423.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-22,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Entertainment,SM/Anime/MM,N/A,338.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Sleep,Sleep,N/A,474.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-23,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Entertainment,SM/Anime/MM,N/A,357.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Sleep,Sleep,N/A,389.01666666666665,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-24,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Entertainment,SM/Anime/MM,N/A,219.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Sleep,Sleep,N/A,474.31666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-25,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Entertainment,SM/Anime/MM,N/A,259.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Sleep,Sleep,N/A,352.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-26,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Entertainment,SM/Anime/MM,N/A,640.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Sleep,Sleep,N/A,488.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-27,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Entertainment,SM/Anime/MM,N/A,301.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Sleep,Sleep,N/A,464.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-28,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Entertainment,SM/Anime/MM,N/A,248.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Sleep,Sleep,N/A,528.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-29,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Entertainment,SM/Anime/MM,N/A,499.0833333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Sleep,Sleep,N/A,454.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-30,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Entertainment,SM/Anime/MM,N/A,388.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Sleep,Sleep,N/A,415.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-12-31,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Entertainment,SM/Anime/MM,N/A,135.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Sleep,Sleep,N/A,387.8333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-01,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Entertainment,SM/Anime/MM,N/A,237.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Sleep,Sleep,N/A,545.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-02,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-01-03,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
